U+16A28 ,𖨨 ,BAMUM LETTER PHASE-F NGGA
U+16A29 ,𖨩 ,BAMUM LETTER PHASE-F SHO
U+16A2A ,𖨪 ,BAMUM LETTER PHASE-F PUAE
U+16A2B ,𖨫 ,BAMUM LETTER PHASE-F FOM
U+16A2C ,𖨬 ,BAMUM LETTER PHASE-F WA
U+16A2D ,𖨭 ,BAMUM LETTER PHASE-F LI
U+16A2E ,𖨮 ,BAMUM LETTER PHASE-F LOQ
U+16A2F ,𖨯 ,BAMUM LETTER PHASE-F KO
U+16A30 ,𖨰 ,BAMUM LETTER PHASE-F MBEN
U+16A31 ,𖨱 ,BAMUM LETTER PHASE-F REN
U+16A32 ,𖨲 ,BAMUM LETTER PHASE-F MA
U+16A33 ,𖨳 ,BAMUM LETTER PHASE-F MO
U+16A34 ,𖨴 ,BAMUM LETTER PHASE-F MBAA
U+16A35 ,𖨵 ,BAMUM LETTER PHASE-F TET
U+16A36 ,𖨶 ,BAMUM LETTER PHASE-F KPA
U+16A37 ,𖨷 ,BAMUM LETTER PHASE-F SAMBA
U+16A38 ,𖨸 ,BAMUM LETTER PHASE-F VUEQ
U+16A40 ,𖩀 ,MRO LETTER TA
U+16A41 ,𖩁 ,MRO LETTER NGI
U+16A42 ,𖩂 ,MRO LETTER YO
U+16A43 ,𖩃 ,MRO LETTER MIM
U+16A44 ,𖩄 ,MRO LETTER BA
U+16A45 ,𖩅 ,MRO LETTER DA
U+16A46 ,𖩆 ,MRO LETTER A
U+16A47 ,𖩇 ,MRO LETTER PHI
U+16A48 ,𖩈 ,MRO LETTER KHAI
U+16A49 ,𖩉 ,MRO LETTER HAO
U+16A4A ,𖩊 ,MRO LETTER DAI
U+16A4B ,𖩋 ,MRO LETTER CHU
U+16A4C ,𖩌 ,MRO LETTER KEAAE
U+16A4D ,𖩍 ,MRO LETTER OL
U+16A4E ,𖩎 ,MRO LETTER MAEM
U+16A4F ,𖩏 ,MRO LETTER NIN
U+16A50 ,𖩐 ,MRO LETTER PA
U+16A51 ,𖩑 ,MRO LETTER OO
U+16A52 ,𖩒 ,MRO LETTER O
U+16A53 ,𖩓 ,MRO LETTER RO
U+16A54 ,𖩔 ,MRO LETTER SHI
U+16A55 ,𖩕 ,MRO LETTER THEA
U+16A56 ,𖩖 ,MRO LETTER EA
U+16A57 ,𖩗 ,MRO LETTER WA
U+16A58 ,𖩘 ,MRO LETTER E
U+16A59 ,𖩙 ,MRO LETTER KO
U+16A5A ,𖩚 ,MRO LETTER LAN
U+16A5B ,𖩛 ,MRO LETTER LA
U+16A5C ,𖩜 ,MRO LETTER HAI
U+16A5D ,𖩝 ,MRO LETTER RI
U+16A5E ,𖩞 ,MRO LETTER TEK
U+16A60 ,𖩠 ,MRO DIGIT ZERO
U+16A61 ,𖩡 ,MRO DIGIT ONE
U+16A62 ,𖩢 ,MRO DIGIT TWO
U+16A63 ,𖩣 ,MRO DIGIT THREE
U+16A64 ,𖩤 ,MRO DIGIT FOUR
U+16A65 ,𖩥 ,MRO DIGIT FIVE
U+16A66 ,𖩦 ,MRO DIGIT SIX
U+16A67 ,𖩧 ,MRO DIGIT SEVEN
U+16A68 ,𖩨 ,MRO DIGIT EIGHT
U+16A69 ,𖩩 ,MRO DIGIT NINE
U+16A6E ,𖩮 ,MRO DANDA
U+16A6F ,𖩯 ,MRO DOUBLE DANDA
U+16AD0 ,𖫐 ,BASSA VAH LETTER ENNI
U+16AD1 ,𖫑 ,BASSA VAH LETTER KA
U+16AD2 ,𖫒 ,BASSA VAH LETTER SE
U+16AD3 ,𖫓 ,BASSA VAH LETTER FA
U+16AD4 ,𖫔 ,BASSA VAH LETTER MBE
U+16AD5 ,𖫕 ,BASSA VAH LETTER YIE
U+16AD6 ,𖫖 ,BASSA VAH LETTER GAH
U+16AD7 ,𖫗 ,BASSA VAH LETTER DHII
U+16AD8 ,𖫘 ,BASSA VAH LETTER KPAH
U+16AD9 ,𖫙 ,BASSA VAH LETTER JO
U+16ADA ,𖫚 ,BASSA VAH LETTER HWAH
U+16ADB ,𖫛 ,BASSA VAH LETTER WA
U+16ADC ,𖫜 ,BASSA VAH LETTER ZO
U+16ADD ,𖫝 ,BASSA VAH LETTER GBU
U+16ADE ,𖫞 ,BASSA VAH LETTER DO
U+16ADF ,𖫟 ,BASSA VAH LETTER CE
U+16AE0 ,𖫠 ,BASSA VAH LETTER UWU
U+16AE1 ,𖫡 ,BASSA VAH LETTER TO
U+16AE2 ,𖫢 ,BASSA VAH LETTER BA
U+16AE3 ,𖫣 ,BASSA VAH LETTER VU
U+16AE4 ,𖫤 ,BASSA VAH LETTER YEIN
U+16AE5 ,𖫥 ,BASSA VAH LETTER PA
U+16AE6 ,𖫦 ,BASSA VAH LETTER WADDA
U+16AE7 ,𖫧 ,BASSA VAH LETTER A
U+16AE8 ,𖫨 ,BASSA VAH LETTER O
U+16AE9 ,𖫩 ,BASSA VAH LETTER OO
U+16AEA ,𖫪 ,BASSA VAH LETTER U
U+16AEB ,𖫫 ,BASSA VAH LETTER EE
U+16AEC ,𖫬 ,BASSA VAH LETTER E
U+16AED ,𖫭 ,BASSA VAH LETTER I
U+16AF0 ,𖫰 ,BASSA VAH COMBINING HIGH TONE
U+16AF1 ,𖫱 ,BASSA VAH COMBINING LOW TONE
U+16AF2 ,𖫲 ,BASSA VAH COMBINING MID TONE
U+16AF3 ,𖫳 ,BASSA VAH COMBINING LOW-MID TONE
U+16AF4 ,𖫴 ,BASSA VAH COMBINING HIGH-LOW TONE
U+16AF5 ,𖫵 ,BASSA VAH FULL STOP
U+16B00 ,𖬀 ,PAHAWH HMONG VOWEL KEEB
U+16B01 ,𖬁 ,PAHAWH HMONG VOWEL KEEV
U+16B02 ,𖬂 ,PAHAWH HMONG VOWEL KIB
U+16B03 ,𖬃 ,PAHAWH HMONG VOWEL KIV
U+16B04 ,𖬄 ,PAHAWH HMONG VOWEL KAUB
U+16B05 ,𖬅 ,PAHAWH HMONG VOWEL KAUV
U+16B06 ,𖬆 ,PAHAWH HMONG VOWEL KUB
U+16B07 ,𖬇 ,PAHAWH HMONG VOWEL KUV
U+16B08 ,𖬈 ,PAHAWH HMONG VOWEL KEB
U+16B09 ,𖬉 ,PAHAWH HMONG VOWEL KEV
U+16B0A ,𖬊 ,PAHAWH HMONG VOWEL KAIB
U+16B0B ,𖬋 ,PAHAWH HMONG VOWEL KAIV
U+16B0C ,𖬌 ,PAHAWH HMONG VOWEL KOOB
U+16B0D ,𖬍 ,PAHAWH HMONG VOWEL KOOV
U+16B0E ,𖬎 ,PAHAWH HMONG VOWEL KAWB
U+16B0F ,𖬏 ,PAHAWH HMONG VOWEL KAWV
U+16B10 ,𖬐 ,PAHAWH HMONG VOWEL KUAB
U+16B11 ,𖬑 ,PAHAWH HMONG VOWEL KUAV
U+16B12 ,𖬒 ,PAHAWH HMONG VOWEL KOB
U+16B13 ,𖬓 ,PAHAWH HMONG VOWEL KOV
U+16B14 ,𖬔 ,PAHAWH HMONG VOWEL KIAB
U+16B15 ,𖬕 ,PAHAWH HMONG VOWEL KIAV
U+16B16 ,𖬖 ,PAHAWH HMONG VOWEL KAB
U+16B17 ,𖬗 ,PAHAWH HMONG VOWEL KAV
U+16B18 ,𖬘 ,PAHAWH HMONG VOWEL KWB
U+16B19 ,𖬙 ,PAHAWH HMONG VOWEL KWV
U+16B1A ,𖬚 ,PAHAWH HMONG VOWEL KAAB
U+16B1B ,𖬛 ,PAHAWH HMONG VOWEL KAAV
U+16B1C ,𖬜 ,PAHAWH HMONG CONSONANT VAU
U+16B1D ,𖬝 ,PAHAWH HMONG CONSONANT NTSAU
U+16B1E ,𖬞 ,PAHAWH HMONG CONSONANT LAU
U+16B1F ,𖬟 ,PAHAWH HMONG CONSONANT HAU
U+16B20 ,𖬠 ,PAHAWH HMONG CONSONANT NLAU
U+16B21 ,𖬡 ,PAHAWH HMONG CONSONANT RAU
U+16B22 ,𖬢 ,PAHAWH HMONG CONSONANT NKAU
U+16B23 ,𖬣 ,PAHAWH HMONG CONSONANT QHAU
U+16B24 ,𖬤 ,PAHAWH HMONG CONSONANT YAU
U+16B25 ,𖬥 ,PAHAWH HMONG CONSONANT HLAU
U+16B26 ,𖬦 ,PAHAWH HMONG CONSONANT MAU
U+16B27 ,𖬧 ,PAHAWH HMONG CONSONANT CHAU
U+16B28 ,𖬨 ,PAHAWH HMONG CONSONANT NCHAU
U+16B29 ,𖬩 ,PAHAWH HMONG CONSONANT HNAU
U+16B2A ,𖬪 ,PAHAWH HMONG CONSONANT PLHAU
U+16B2B ,𖬫 ,PAHAWH HMONG CONSONANT NTHAU
U+16B2C ,𖬬 ,PAHAWH HMONG CONSONANT NAU
U+16B2D ,𖬭 ,PAHAWH HMONG CONSONANT AU
U+16B2E ,𖬮 ,PAHAWH HMONG CONSONANT XAU
U+16B2F ,𖬯 ,PAHAWH HMONG CONSONANT CAU
U+16B30 ,𖬰 ,PAHAWH HMONG MARK CIM TUB
U+16B31 ,𖬱 ,PAHAWH HMONG MARK CIM SO
U+16B32 ,𖬲 ,PAHAWH HMONG MARK CIM KES
U+16B33 ,𖬳 ,PAHAWH HMONG MARK CIM KHAV
U+16B34 ,𖬴 ,PAHAWH HMONG MARK CIM SUAM
U+16B35 ,𖬵 ,PAHAWH HMONG MARK CIM HOM
U+16B36 ,𖬶 ,PAHAWH HMONG MARK CIM TAUM
U+16B37 ,𖬷 ,PAHAWH HMONG SIGN VOS THOM
U+16B38 ,𖬸 ,PAHAWH HMONG SIGN VOS TSHAB CEEB
U+16B39 ,𖬹 ,PAHAWH HMONG SIGN CIM CHEEM
U+16B3A ,𖬺 ,PAHAWH HMONG SIGN VOS THIAB
U+16B3B ,𖬻 ,PAHAWH HMONG SIGN VOS FEEM
U+16B3C ,𖬼 ,PAHAWH HMONG SIGN XYEEM NTXIV
U+16B3D ,𖬽 ,PAHAWH HMONG SIGN XYEEM RHO
U+16B3E ,𖬾 ,PAHAWH HMONG SIGN XYEEM TOV
U+16B3F ,𖬿 ,PAHAWH HMONG SIGN XYEEM FAIB
U+16B40 ,𖭀 ,PAHAWH HMONG SIGN VOS SEEV
U+16B41 ,𖭁 ,PAHAWH HMONG SIGN MEEJ SUAB
U+16B42 ,𖭂 ,PAHAWH HMONG SIGN VOS NRUA
U+16B43 ,𖭃 ,PAHAWH HMONG SIGN IB YAM
U+16B44 ,𖭄 ,PAHAWH HMONG SIGN XAUS
U+16B45 ,𖭅 ,PAHAWH HMONG SIGN CIM TSOV ROG
U+16B50 ,𖭐 ,PAHAWH HMONG DIGIT ZERO
U+16B51 ,𖭑 ,PAHAWH HMONG DIGIT ONE
U+16B52 ,𖭒 ,PAHAWH HMONG DIGIT TWO
U+16B53 ,𖭓 ,PAHAWH HMONG DIGIT THREE
U+16B54 ,𖭔 ,PAHAWH HMONG DIGIT FOUR
U+16B55 ,𖭕 ,PAHAWH HMONG DIGIT FIVE
U+16B56 ,𖭖 ,PAHAWH HMONG DIGIT SIX
U+16B57 ,𖭗 ,PAHAWH HMONG DIGIT SEVEN
U+16B58 ,𖭘 ,PAHAWH HMONG DIGIT EIGHT
U+16B59 ,𖭙 ,PAHAWH HMONG DIGIT NINE
U+16B5B ,𖭛 ,PAHAWH HMONG NUMBER TENS
U+16B5C ,𖭜 ,PAHAWH HMONG NUMBER HUNDREDS
U+16B5D ,𖭝 ,PAHAWH HMONG NUMBER TEN THOUSANDS
U+16B5E ,𖭞 ,PAHAWH HMONG NUMBER MILLIONS
U+16B5F ,𖭟 ,PAHAWH HMONG NUMBER HUNDRED MILLIONS
U+16B60 ,𖭠 ,PAHAWH HMONG NUMBER TEN BILLIONS
U+16B61 ,𖭡 ,PAHAWH HMONG NUMBER TRILLIONS
U+16B63 ,𖭣 ,PAHAWH HMONG SIGN VOS LUB
U+16B64 ,𖭤 ,PAHAWH HMONG SIGN XYOO
U+16B65 ,𖭥 ,PAHAWH HMONG SIGN HLI
U+16B66 ,𖭦 ,PAHAWH HMONG SIGN THIRD-STAGE HLI
U+16B67 ,𖭧 ,PAHAWH HMONG SIGN ZWJ THAJ
U+16B68 ,𖭨 ,PAHAWH HMONG SIGN HNUB
U+16B69 ,𖭩 ,PAHAWH HMONG SIGN NQIG
U+16B6A ,𖭪 ,PAHAWH HMONG SIGN XIAB
U+16B6B ,𖭫 ,PAHAWH HMONG SIGN NTUJ
U+16B6C ,𖭬 ,PAHAWH HMONG SIGN AV
U+16B6D ,𖭭 ,PAHAWH HMONG SIGN TXHEEJ CEEV
U+16B6E ,𖭮 ,PAHAWH HMONG SIGN MEEJ TSEEB
U+16B6F ,𖭯 ,PAHAWH HMONG SIGN TAU
U+16B70 ,𖭰 ,PAHAWH HMONG SIGN LOS
U+16B71 ,𖭱 ,PAHAWH HMONG SIGN MUS
U+16B72 ,𖭲 ,PAHAWH HMONG SIGN CIM HAIS LUS NTOG NTOG
U+16B73 ,𖭳 ,PAHAWH HMONG SIGN CIM CUAM TSHOOJ
U+16B74 ,𖭴 ,PAHAWH HMONG SIGN CIM TXWV
U+16B75 ,𖭵 ,PAHAWH HMONG SIGN CIM TXWV CHWV
U+16B76 ,𖭶 ,PAHAWH HMONG SIGN CIM PUB DAWB
U+16B77 ,𖭷 ,PAHAWH HMONG SIGN CIM NRES TOS
U+16B7D ,𖭽 ,PAHAWH HMONG CLAN SIGN TSHEEJ
U+16B7E ,𖭾 ,PAHAWH HMONG CLAN SIGN YEEG
U+16B7F ,𖭿 ,PAHAWH HMONG CLAN SIGN LIS
U+16B80 ,𖮀 ,PAHAWH HMONG CLAN SIGN LAUJ
U+16B81 ,𖮁 ,PAHAWH HMONG CLAN SIGN XYOOJ
U+16B82 ,𖮂 ,PAHAWH HMONG CLAN SIGN KOO
U+16B83 ,𖮃 ,PAHAWH HMONG CLAN SIGN HAWJ
U+16B84 ,𖮄 ,PAHAWH HMONG CLAN SIGN MUAS
U+16B85 ,𖮅 ,PAHAWH HMONG CLAN SIGN THOJ
U+16B86 ,𖮆 ,PAHAWH HMONG CLAN SIGN TSAB
U+16B87 ,𖮇 ,PAHAWH HMONG CLAN SIGN PHAB
U+16B88 ,𖮈 ,PAHAWH HMONG CLAN SIGN KHAB
U+16B89 ,𖮉 ,PAHAWH HMONG CLAN SIGN HAM
U+16B8A ,𖮊 ,PAHAWH HMONG CLAN SIGN VAJ
U+16B8B ,𖮋 ,PAHAWH HMONG CLAN SIGN FAJ
U+16B8C ,𖮌 ,PAHAWH HMONG CLAN SIGN YAJ
U+16B8D ,𖮍 ,PAHAWH HMONG CLAN SIGN TSWB
U+16B8E ,𖮎 ,PAHAWH HMONG CLAN SIGN KWM
U+16B8F ,𖮏 ,PAHAWH HMONG CLAN SIGN VWJ
U+16E40 ,𖹀 ,MEDEFAIDRIN CAPITAL LETTER M
U+16E41 ,𖹁 ,MEDEFAIDRIN CAPITAL LETTER S
U+16E42 ,𖹂 ,MEDEFAIDRIN CAPITAL LETTER V
U+16E43 ,𖹃 ,MEDEFAIDRIN CAPITAL LETTER W
U+16E44 ,𖹄 ,MEDEFAIDRIN CAPITAL LETTER ATIU
U+16E45 ,𖹅 ,MEDEFAIDRIN CAPITAL LETTER Z
U+16E46 ,𖹆 ,MEDEFAIDRIN CAPITAL LETTER KP
U+16E47 ,𖹇 ,MEDEFAIDRIN CAPITAL LETTER P
U+16E48 ,𖹈 ,MEDEFAIDRIN CAPITAL LETTER T
U+16E49 ,𖹉 ,MEDEFAIDRIN CAPITAL LETTER G
U+16E4A ,𖹊 ,MEDEFAIDRIN CAPITAL LETTER F
U+16E4B ,𖹋 ,MEDEFAIDRIN CAPITAL LETTER I
U+16E4C ,𖹌 ,MEDEFAIDRIN CAPITAL LETTER K
U+16E4D ,𖹍 ,MEDEFAIDRIN CAPITAL LETTER A
U+16E4E ,𖹎 ,MEDEFAIDRIN CAPITAL LETTER J
U+16E4F ,𖹏 ,MEDEFAIDRIN CAPITAL LETTER E
U+16E50 ,𖹐 ,MEDEFAIDRIN CAPITAL LETTER B
U+16E51 ,𖹑 ,MEDEFAIDRIN CAPITAL LETTER C
U+16E52 ,𖹒 ,MEDEFAIDRIN CAPITAL LETTER U
U+16E53 ,𖹓 ,MEDEFAIDRIN CAPITAL LETTER YU
U+16E54 ,𖹔 ,MEDEFAIDRIN CAPITAL LETTER L
U+16E55 ,𖹕 ,MEDEFAIDRIN CAPITAL LETTER Q
U+16E56 ,𖹖 ,MEDEFAIDRIN CAPITAL LETTER HP
U+16E57 ,𖹗 ,MEDEFAIDRIN CAPITAL LETTER NY
U+16E58 ,𖹘 ,MEDEFAIDRIN CAPITAL LETTER X
U+16E59 ,𖹙 ,MEDEFAIDRIN CAPITAL LETTER D
U+16E5A ,𖹚 ,MEDEFAIDRIN CAPITAL LETTER OE
U+16E5B ,𖹛 ,MEDEFAIDRIN CAPITAL LETTER N
U+16E5C ,𖹜 ,MEDEFAIDRIN CAPITAL LETTER R
U+16E5D ,𖹝 ,MEDEFAIDRIN CAPITAL LETTER O
U+16E5E ,𖹞 ,MEDEFAIDRIN CAPITAL LETTER AI
U+16E5F ,𖹟 ,MEDEFAIDRIN CAPITAL LETTER Y
U+16E60 ,𖹠 ,MEDEFAIDRIN SMALL LETTER M
U+16E61 ,𖹡 ,MEDEFAIDRIN SMALL LETTER S
U+16E62 ,𖹢 ,MEDEFAIDRIN SMALL LETTER V
U+16E63 ,𖹣 ,MEDEFAIDRIN SMALL LETTER W
U+16E64 ,𖹤 ,MEDEFAIDRIN SMALL LETTER ATIU
U+16E65 ,𖹥 ,MEDEFAIDRIN SMALL LETTER Z
U+16E66 ,𖹦 ,MEDEFAIDRIN SMALL LETTER KP
U+16E67 ,𖹧 ,MEDEFAIDRIN SMALL LETTER P
U+16E68 ,𖹨 ,MEDEFAIDRIN SMALL LETTER T
U+16E69 ,𖹩 ,MEDEFAIDRIN SMALL LETTER G
U+16E6A ,𖹪 ,MEDEFAIDRIN SMALL LETTER F
U+16E6B ,𖹫 ,MEDEFAIDRIN SMALL LETTER I
U+16E6C ,𖹬 ,MEDEFAIDRIN SMALL LETTER K
U+16E6D ,𖹭 ,MEDEFAIDRIN SMALL LETTER A
U+16E6E ,𖹮 ,MEDEFAIDRIN SMALL LETTER J
U+16E6F ,𖹯 ,MEDEFAIDRIN SMALL LETTER E
U+16E70 ,𖹰 ,MEDEFAIDRIN SMALL LETTER B
U+16E71 ,𖹱 ,MEDEFAIDRIN SMALL LETTER C
U+16E72 ,𖹲 ,MEDEFAIDRIN SMALL LETTER U
U+16E73 ,𖹳 ,MEDEFAIDRIN SMALL LETTER YU
U+16E74 ,𖹴 ,MEDEFAIDRIN SMALL LETTER L
U+16E75 ,𖹵 ,MEDEFAIDRIN SMALL LETTER Q
U+16E76 ,𖹶 ,MEDEFAIDRIN SMALL LETTER HP
U+16E77 ,𖹷 ,MEDEFAIDRIN SMALL LETTER NY
U+16E78 ,𖹸 ,MEDEFAIDRIN SMALL LETTER X
U+16E79 ,𖹹 ,MEDEFAIDRIN SMALL LETTER D
U+16E7A ,𖹺 ,MEDEFAIDRIN SMALL LETTER OE
U+16E7B ,𖹻 ,MEDEFAIDRIN SMALL LETTER N
U+16E7C ,𖹼 ,MEDEFAIDRIN SMALL LETTER R
U+16E7D ,𖹽 ,MEDEFAIDRIN SMALL LETTER O
U+16E7E ,𖹾 ,MEDEFAIDRIN SMALL LETTER AI
U+16E7F ,𖹿 ,MEDEFAIDRIN SMALL LETTER Y
U+16E80 ,𖺀 ,MEDEFAIDRIN DIGIT ZERO
U+16E81 ,𖺁 ,MEDEFAIDRIN DIGIT ONE
U+16E82 ,𖺂 ,MEDEFAIDRIN DIGIT TWO
U+16E83 ,𖺃 ,MEDEFAIDRIN DIGIT THREE
U+16E84 ,𖺄 ,MEDEFAIDRIN DIGIT FOUR
U+16E85 ,𖺅 ,MEDEFAIDRIN DIGIT FIVE
U+16E86 ,𖺆 ,MEDEFAIDRIN DIGIT SIX
U+16E87 ,𖺇 ,MEDEFAIDRIN DIGIT SEVEN
U+16E88 ,𖺈 ,MEDEFAIDRIN DIGIT EIGHT
U+16E89 ,𖺉 ,MEDEFAIDRIN DIGIT NINE
U+16E8A ,𖺊 ,MEDEFAIDRIN NUMBER TEN
U+16E8B ,𖺋 ,MEDEFAIDRIN NUMBER ELEVEN
U+16E8C ,𖺌 ,MEDEFAIDRIN NUMBER TWELVE
U+16E8D ,𖺍 ,MEDEFAIDRIN NUMBER THIRTEEN
U+16E8E ,𖺎 ,MEDEFAIDRIN NUMBER FOURTEEN
U+16E8F ,𖺏 ,MEDEFAIDRIN NUMBER FIFTEEN
U+16E90 ,𖺐 ,MEDEFAIDRIN NUMBER SIXTEEN
U+16E91 ,𖺑 ,MEDEFAIDRIN NUMBER SEVENTEEN
U+16E92 ,𖺒 ,MEDEFAIDRIN NUMBER EIGHTEEN
U+16E93 ,𖺓 ,MEDEFAIDRIN NUMBER NINETEEN
U+16E94 ,𖺔 ,MEDEFAIDRIN DIGIT ONE ALTERNATE FORM
U+16E95 ,𖺕 ,MEDEFAIDRIN DIGIT TWO ALTERNATE FORM
U+16E96 ,𖺖 ,MEDEFAIDRIN DIGIT THREE ALTERNATE FORM
U+16E97 ,𖺗 ,MEDEFAIDRIN COMMA
U+16E98 ,𖺘 ,MEDEFAIDRIN FULL STOP
U+16E99 ,𖺙 ,MEDEFAIDRIN SYMBOL AIVA
U+16E9A ,𖺚 ,MEDEFAIDRIN EXCLAMATION OH
U+16F00 ,𖼀 ,MIAO LETTER PA
U+16F01 ,𖼁 ,MIAO LETTER BA
U+16F02 ,𖼂 ,MIAO LETTER YI PA
U+16F03 ,𖼃 ,MIAO LETTER PLA
U+16F04 ,𖼄 ,MIAO LETTER MA
U+16F05 ,𖼅 ,MIAO LETTER MHA
U+16F06 ,𖼆 ,MIAO LETTER ARCHAIC MA
U+16F07 ,𖼇 ,MIAO LETTER FA
U+16F08 ,𖼈 ,MIAO LETTER VA
U+16F09 ,𖼉 ,MIAO LETTER VFA
U+16F0A ,𖼊 ,MIAO LETTER TA
U+16F0B ,𖼋 ,MIAO LETTER DA
U+16F0C ,𖼌 ,MIAO LETTER YI TTA
U+16F0D ,𖼍 ,MIAO LETTER YI TA
U+16F0E ,𖼎 ,MIAO LETTER TTA
U+16F0F ,𖼏 ,MIAO LETTER DDA
U+16F10 ,𖼐 ,MIAO LETTER NA
U+16F11 ,𖼑 ,MIAO LETTER NHA
U+16F12 ,𖼒 ,MIAO LETTER YI NNA
U+16F13 ,𖼓 ,MIAO LETTER ARCHAIC NA
U+16F14 ,𖼔 ,MIAO LETTER NNA
U+16F15 ,𖼕 ,MIAO LETTER NNHA
U+16F16 ,𖼖 ,MIAO LETTER LA
U+16F17 ,𖼗 ,MIAO LETTER LYA
U+16F18 ,𖼘 ,MIAO LETTER LHA
U+16F19 ,𖼙 ,MIAO LETTER LHYA
U+16F1A ,𖼚 ,MIAO LETTER TLHA
U+16F1B ,𖼛 ,MIAO LETTER DLHA
U+16F1C ,𖼜 ,MIAO LETTER TLHYA
U+16F1D ,𖼝 ,MIAO LETTER DLHYA
U+16F1E ,𖼞 ,MIAO LETTER KA
U+16F1F ,𖼟 ,MIAO LETTER GA
U+16F20 ,𖼠 ,MIAO LETTER YI KA
U+16F21 ,𖼡 ,MIAO LETTER QA
U+16F22 ,𖼢 ,MIAO LETTER QGA
U+16F23 ,𖼣 ,MIAO LETTER NGA
U+16F24 ,𖼤 ,MIAO LETTER NGHA
U+16F25 ,𖼥 ,MIAO LETTER ARCHAIC NGA
U+16F26 ,𖼦 ,MIAO LETTER HA
U+16F27 ,𖼧 ,MIAO LETTER XA
U+16F28 ,𖼨 ,MIAO LETTER GHA
U+16F29 ,𖼩 ,MIAO LETTER GHHA
U+16F2A ,𖼪 ,MIAO LETTER TSSA
U+16F2B ,𖼫 ,MIAO LETTER DZZA
U+16F2C ,𖼬 ,MIAO LETTER NYA
U+16F2D ,𖼭 ,MIAO LETTER NYHA
U+16F2E ,𖼮 ,MIAO LETTER TSHA
U+16F2F ,𖼯 ,MIAO LETTER DZHA
U+16F30 ,𖼰 ,MIAO LETTER YI TSHA
U+16F31 ,𖼱 ,MIAO LETTER YI DZHA
U+16F32 ,𖼲 ,MIAO LETTER REFORMED TSHA
U+16F33 ,𖼳 ,MIAO LETTER SHA
U+16F34 ,𖼴 ,MIAO LETTER SSA
U+16F35 ,𖼵 ,MIAO LETTER ZHA
U+16F36 ,𖼶 ,MIAO LETTER ZSHA
U+16F37 ,𖼷 ,MIAO LETTER TSA
U+16F38 ,𖼸 ,MIAO LETTER DZA
U+16F39 ,𖼹 ,MIAO LETTER YI TSA
U+16F3A ,𖼺 ,MIAO LETTER SA
U+16F3B ,𖼻 ,MIAO LETTER ZA
U+16F3C ,𖼼 ,MIAO LETTER ZSA
U+16F3D ,𖼽 ,MIAO LETTER ZZA
U+16F3E ,𖼾 ,MIAO LETTER ZZSA
U+16F3F ,𖼿 ,MIAO LETTER ARCHAIC ZZA
U+16F40 ,𖽀 ,MIAO LETTER ZZYA
U+16F41 ,𖽁 ,MIAO LETTER ZZSYA
U+16F42 ,𖽂 ,MIAO LETTER WA
U+16F43 ,𖽃 ,MIAO LETTER AH
U+16F44 ,𖽄 ,MIAO LETTER HHA
U+16F45 ,𖽅 ,MIAO LETTER BRI
U+16F46 ,𖽆 ,MIAO LETTER SYI
U+16F47 ,𖽇 ,MIAO LETTER DZYI
U+16F48 ,𖽈 ,MIAO LETTER TE
U+16F49 ,𖽉 ,MIAO LETTER TSE
U+16F4A ,𖽊 ,MIAO LETTER RTE
U+16F4F ,𖽏 ,MIAO SIGN CONSONANT MODIFIER BAR
U+16F50 ,𖽐 ,MIAO LETTER NASALIZATION
U+16F51 ,𖽑 ,MIAO SIGN ASPIRATION
U+16F52 ,𖽒 ,MIAO SIGN REFORMED VOICING
U+16F53 ,𖽓 ,MIAO SIGN REFORMED ASPIRATION
U+16F54 ,𖽔 ,MIAO VOWEL SIGN A
U+16F55 ,𖽕 ,MIAO VOWEL SIGN AA
U+16F56 ,𖽖 ,MIAO VOWEL SIGN AHH
U+16F57 ,𖽗 ,MIAO VOWEL SIGN AN
U+16F58 ,𖽘 ,MIAO VOWEL SIGN ANG
U+16F59 ,𖽙 ,MIAO VOWEL SIGN O
U+16F5A ,𖽚 ,MIAO VOWEL SIGN OO
U+16F5B ,𖽛 ,MIAO VOWEL SIGN WO
U+16F5C ,𖽜 ,MIAO VOWEL SIGN W
U+16F5D ,𖽝 ,MIAO VOWEL SIGN E
U+16F5E ,𖽞 ,MIAO VOWEL SIGN EN
U+16F5F ,𖽟 ,MIAO VOWEL SIGN ENG
U+16F60 ,𖽠 ,MIAO VOWEL SIGN OEY
U+16F61 ,𖽡 ,MIAO VOWEL SIGN I
U+16F62 ,𖽢 ,MIAO VOWEL SIGN IA
U+16F63 ,𖽣 ,MIAO VOWEL SIGN IAN
U+16F64 ,𖽤 ,MIAO VOWEL SIGN IANG
U+16F65 ,𖽥 ,MIAO VOWEL SIGN IO
U+16F66 ,𖽦 ,MIAO VOWEL SIGN IE
U+16F67 ,𖽧 ,MIAO VOWEL SIGN II
U+16F68 ,𖽨 ,MIAO VOWEL SIGN IU
U+16F69 ,𖽩 ,MIAO VOWEL SIGN ING
U+16F6A ,𖽪 ,MIAO VOWEL SIGN U
U+16F6B ,𖽫 ,MIAO VOWEL SIGN UA
U+16F6C ,𖽬 ,MIAO VOWEL SIGN UAN
U+16F6D ,𖽭 ,MIAO VOWEL SIGN UANG
U+16F6E ,𖽮 ,MIAO VOWEL SIGN UU
U+16F6F ,𖽯 ,MIAO VOWEL SIGN UEI
U+16F70 ,𖽰 ,MIAO VOWEL SIGN UNG
